"playerid","Season"
555,2001
672,2001
27,2001
274,2001
1396,2001
921,2001
977,2001
451,2001
750,2001
1172,2001
665,2001
790,2001
1013,2001
1009326,2001
1003065,2001
761,2001
307,2001
1005716,2001
348,2001
426,2001
1004000,2001
1142,2001
1681,2001
978,2001
569,2001
951,2001
710,2001
1064,2001
102,2001
769,2001
3,2001
46,2001
946,2001
1485,2001
873,2001
475,2001
106,2001
1010,2001
105,2001
271,2001
1004529,2001
1008602,2001
512,2001
925,2001
179,2001
73,2001
574,2001
195,2001
883,2001
60,2001
852,2001
707,2001
862,2001
1001168,2001
517,2001
424,2001
1381,2001
1038,2002
1124,2002
430,2002
707,2002
434,2002
1116,2002
106,2002
1181,2002
441,2002
1190,2002
954,2002
883,2002
642,2002
1054,2002
1144,2002
328,2002
1037,2002
542,2002
668,2002
769,2002
837,2002
979,2002
1012,2002
301,2002
317,2002
969,2002
976,2002
1277,2002
800,2002
563,2002
453,2002
646,2002
1051,2002
1172,2002
424,2002
46,2002
1010,2002
1217,2002
790,2002
815,2002
304,2002
1056,2002
1182,2002
1292,2002
1077,2002
260,2002
104,2002
966,2002
965,2002
638,2002
199,2002
1055,2002
921,2002
743,2002
952,2002
750,2002
633,2002
161,2002
840,2002
274,2002
253,2002
1127,2002
894,2002
307,2002
324,2002
1048,2002
503,2002
267,2002
404,2002
1064,2002
674,2002
1123,2002
34,2002
881,2002
667,2002
1485,2002
61,2002
512,2002
446,2002
1496,2002
1128,2002
406,2002
669,2002
1014,2002
1188,2002
279,2002
774,2002
197,2002
712,2002
1584,2002
357,2002
92,2002
780,2002
1492,2002
1175,2002
681,2002
1431,2002
1577,2002
451,2002
1414,2002
560,2002
1467,2002
960,2002
739,2002
755,2002
972,2002
973,2002
452,2002
73,2002
1013,2002
1091,2002
491,2002
569,2002
532,2002
40,2002
134,2002
379,2002
557,2002
1239,2002
7,2002
8,2002
20,2002
21,2002
29,2002
30,2002
35,2002
39,2002
41,2002
42,2002
59,2002
64,2002
67,2002
68,2002
69,2002
70,2002
72,2002
76,2002
86,2002
91,2002
100,2002
125,2002
126,2002
133,2002
143,2002
145,2002
148,2002
151,2002
167,2002
188,2002
189,2002
191,2002
192,2002
195,2002
216,2002
219,2002
223,2002
233,2002
237,2002
249,2002
250,2002
252,2002
259,2002
269,2002
276,2002
290,2002
308,2002
361,2002
377,2002
394,2002
397,2002
399,2002
402,2002
407,2002
412,2002
413,2002
414,2002
415,2002
429,2002
435,2002
444,2002
458,2002
459,2002
462,2002
465,2002
467,2002
473,2002
475,2002
479,2002
483,2002
485,2002
487,2002
490,2002
494,2002
496,2002
502,2002
507,2002
511,2002
528,2002
564,2002
570,2002
583,2002
587,2002
588,2002
599,2002
601,2002
602,2002
605,2002
612,2002
618,2002
624,2002
625,2002
630,2002
632,2002
636,2002
649,2002
672,2002
684,2002
693,2002
699,2002
723,2002
727,2002
729,2002
732,2002
740,2002
742,2002
748,2002
752,2002
754,2002
758,2002
760,2002
823,2002
824,2002
831,2002
844,2002
851,2002
852,2002
865,2002
872,2002
895,2002
896,2002
897,2002
904,2002
919,2002
924,2002
929,2002
930,2002
940,2002
943,2002
948,2002
961,2002
984,2002
988,2002
996,2002
1005,2002
1020,2002
1026,2002
1028,2002
1030,2002
1035,2002
1046,2002
1059,2002
1060,2002
1061,2002
1076,2002
1080,2002
1082,2002
1083,2002
1087,2002
1092,2002
1097,2002
1098,2002
1110,2002
1111,2002
1122,2002
1158,2002
1160,2002
1180,2002
1195,2002
1198,2002
1203,2002
1211,2002
1215,2002
1218,2002
1219,2002
1221,2002
1228,2002
1229,2002
1236,2002
1244,2002
1255,2002
1257,2002
1259,2002
1263,2002
1271,2002
1273,2002
1276,2002
1279,2002
1282,2002
1285,2002
1290,2002
1293,2002
1294,2002
1295,2002
1298,2002
1300,2002
1301,2002
1304,2002
1312,2002
1319,2002
1320,2002
1325,2002
1410,2002
1415,2002
1422,2002
1423,2002
1426,2002
1434,2002
1435,2002
1437,2002
1439,2002
1441,2002
1442,2002
1445,2002
1447,2002
1448,2002
1453,2002
1460,2002
1463,2002
1465,2002
1468,2002
1472,2002
1474,2002
1475,2002
1477,2002
1479,2002
1489,2002
1490,2002
1504,2002
1505,2002
1506,2002
1507,2002
1510,2002
1512,2002
1513,2002
1517,2002
1518,2002
1524,2002
1526,2002
1528,2002
1529,2002
1531,2002
1535,2002
1536,2002
1540,2002
1549,2002
1557,2002
1560,2002
1561,2002
1565,2002
1568,2002
1569,2002
1574,2002
1575,2002
1585,2002
1590,2002
1592,2002
1598,2002
1600,2002
1601,2002
1603,2002
1606,2002
1607,2002
1613,2002
1619,2002
1625,2002
1627,2002
1630,2002
1631,2002
1632,2002
1633,2002
1634,2002
1636,2002
1637,2002
1640,2002
1642,2002
1646,2002
1029,2002
862,2002
287,2002
801,2002
535,2002
1508,2002
1140,2002
1432,2002
225,2002
1310,2002
1494,2002
1511,2002
1566,2002
650,2002
665,2002
168,2002
1107,2002
1113,2002
813,2002
829,2002
526,2002
1428,2002
902,2002
1532,2002
1202,2002
1223,2002
1237,2002
401,2002
403,2002
456,2002
1164,2002
1476,2002
1530,2002
963,2002
967,2002
206,2002
85,2002
1484,2002
231,2002
234,2002
247,2002
682,2002
1563,2002
1618,2002
354,2002
1515,2002
1542,2002
1243,2002
1284,2002
282,2002
555,2002
566,2002
567,2002
613,2002
63,2002
439,2002
1647,2002
568,2002
637,2002
1094,2002
75,2002
982,2002
1170,2002
683,2002
920,2002
1031,2002
1559,2002
499,2002
130,2002
1053,2002
926,2002
849,2002
516,2002
522,2002
1487,2002
1620,2002
876,2002
901,2002
367,2002
33,2002
1148,2002
1184,2002
278,2002
737,2002
180,2002
82,2002
95,2002
111,2002
115,2002
1007,2002
678,2002
714,2002
1497,2002
1583,2002
1313,2002
1324,2002
1599,2002
797,2002
578,2002
586,2002
594,2002
870,2002
200,2002
1522,2002
71,2002
836,2002
1628,2002
1454,2002
643,2002
147,2002
150,2002
1451,2002
1139,2002
833,2002
299,2002
1611,2002
726,2002
174,2002
1608,2002
232,2002
329,2002
346,2002
360,2002
1521,2002
1289,2002
436,2002
572,2002
1100,2002
102,2002
273,2002
137,2002
1193,2002
3,2002
179,2002
258,2002
701,2002
1316,2002
1546,2002
380,2002
783,2002
1267,2002
1283,2002
265,2002
1446,2002
266,2002
1452,2002
1473,2002
460,2002
932,2002
1138,2002
855,2002
1230,2002
794,2002
291,2002
1457,2002
576,2002
1039,2002
962,2002
105,2002
1579,2002
863,2002
946,2002
944,2002
951,2002
1234,2002
1187,2002
978,2002
1303,2002
788,2002
1519,2002
533,2002
715,2002
27,2002
698,2002
349,2002
541,2002
1155,2002
1131,2002
1022,2002
803,2002
571,2002
1571,2002
326,2002
1514,2002
1045,2002
1163,2002
679,2002
517,2002
871,2002
1185,2002
107,2002
994,2002
313,2002
44,2002
977,2002
58,2002
573,2002
554,2002
480,2002
807,2002
375,2002
666,2002
898,2002
348,2002
384,2002
989,2002
655,2002
705,2002
60,2002
1117,2002
56,2002
761,2002
574,2002
873,2002
1516,2002
998,2002
457,2002
90,2002
710,2002
305,2002
510,2002
271,2002
964,2002
1124,2003
1190,2003
1056,2003
305,2003
301,2003
1029,2003
206,2003
430,2003
1703,2003
1045,2003
633,2003
976,2003
389,2003
434,2003
1172,2003
1185,2003
317,2003
1012,2003
573,2003
1802,2003
107,2003
873,2003
707,2003
329,2003
871,2003
898,2003
601,2003
304,2003
105,2003
404,2003
800,2003
1037,2003
989,2003
1508,2003
526,2003
1740,2003
1467,2003
273,2003
1164,2003
1574,2003
1707,2003
583,2003
1158,2003
1091,2003
1022,2003
1116,2003
740,2003
571,2003
424,2003
952,2003
954,2003
216,2003
940,2003
1010,2003
705,2003
1726,2003
90,2003
1647,2003
60,2003
1117,2003
512,2003
475,2003
739,2003
926,2003
415,2003
58,2003
666,2003
1706,2003
1110,2003
1127,2003
1546,2003
1236,2003
1687,2003
973,2003
1245,2003
147,2003
969,2003
1674,2003
1670,2003
219,2003
1300,2003
1833,2003
1653,2003
1773,2003
1709,2003
412,2003
1678,2003
1267,2003
1515,2003
788,2003
1096,2003
977,2003
1514,2003
313,2003
61,2003
34,2003
921,2003
780,2003
755,2003
44,2003
1721,2003
1304,2003
1193,2003
647,2003
1076,2003
253,2003
855,2003
232,2003
568,2003
1800,2003
814,2003
1680,2003
1727,2003
1676,2003
291,2003
535,2003
749,2003
1665,2003
774,2003
1579,2003
578,2003
1077,2003
1089,2003
40,2003
1310,2003
748,2003
1601,2003
761,2003
1229,2003
510,2003
7,2003
20,2003
23,2003
29,2003
33,2003
35,2003
41,2003
63,2003
64,2003
68,2003
69,2003
86,2003
92,2003
95,2003
100,2003
102,2003
125,2003
133,2003
143,2003
148,2003
160,2003
164,2003
167,2003
168,2003
177,2003
188,2003
231,2003
233,2003
234,2003
237,2003
247,2003
249,2003
250,2003
252,2003
259,2003
266,2003
267,2003
274,2003
277,2003
282,2003
290,2003
357,2003
361,2003
379,2003
396,2003
399,2003
401,2003
402,2003
444,2003
456,2003
458,2003
459,2003
483,2003
485,2003
494,2003
499,2003
502,2003
503,2003
507,2003
511,2003
532,2003
533,2003
552,2003
566,2003
570,2003
586,2003
599,2003
602,2003
605,2003
612,2003
624,2003
630,2003
636,2003
643,2003
646,2003
649,2003
650,2003
667,2003
682,2003
684,2003
693,2003
694,2003
714,2003
715,2003
718,2003
723,2003
727,2003
733,2003
743,2003
750,2003
752,2003
757,2003
783,2003
813,2003
836,2003
844,2003
870,2003
874,2003
894,2003
904,2003
910,2003
915,2003
924,2003
930,2003
943,2003
948,2003
961,2003
967,2003
972,2003
978,2003
984,2003
988,2003
994,2003
996,2003
1005,2003
1009,2003
1014,2003
1020,2003
1030,2003
1031,2003
1035,2003
1048,2003
1054,2003
1060,2003
1061,2003
1064,2003
1080,2003
1082,2003
1087,2003
1092,2003
1097,2003
1098,2003
1100,2003
1107,2003
1111,2003
1113,2003
1138,2003
1148,2003
1161,2003
1175,2003
1187,2003
1188,2003
1194,2003
1198,2003
1202,2003
1211,2003
1217,2003
1223,2003
1225,2003
1228,2003
1230,2003
1240,2003
1243,2003
1257,2003
1263,2003
1271,2003
1273,2003
1276,2003
1279,2003
1285,2003
1289,2003
1290,2003
1312,2003
1319,2003
1324,2003
1325,2003
1422,2003
1432,2003
1441,2003
1442,2003
1457,2003
1468,2003
1474,2003
1476,2003
1497,2003
1505,2003
1512,2003
1518,2003
1526,2003
1528,2003
1529,2003
1531,2003
1535,2003
1549,2003
1557,2003
1559,2003
1561,2003
1566,2003
1568,2003
1575,2003
1584,2003
1592,2003
1600,2003
1603,2003
1606,2003
1607,2003
1611,2003
1613,2003
1620,2003
1625,2003
1627,2003
1633,2003
1636,2003
1642,2003
1657,2003
1661,2003
1662,2003
1668,2003
1669,2003
1671,2003
1672,2003
1683,2003
1684,2003
1685,2003
1691,2003
1693,2003
1694,2003
1699,2003
1700,2003
1710,2003
1720,2003
1730,2003
1733,2003
1734,2003
1735,2003
1747,2003
1750,2003
1754,2003
1756,2003
1761,2003
1763,2003
1768,2003
1769,2003
1770,2003
1772,2003
1782,2003
1783,2003
1786,2003
1788,2003
1791,2003
1793,2003
1794,2003
1795,2003
1796,2003
1797,2003
1798,2003
1799,2003
1801,2003
1806,2003
1809,2003
1810,2003
1813,2003
1814,2003
1815,2003
1822,2003
1827,2003
1838,2003
1839,2003
1842,2003
1843,2003
1848,2003
1852,2003
564,2003
1571,2003
1663,2003
225,2003
1277,2003
1298,2003
541,2003
1428,2003
1784,2003
134,2003
1059,2003
367,2003
665,2003
618,2003
669,2003
1219,2003
1195,2003
1316,2003
1755,2003
726,2003
729,2003
754,2003
617,2003
849,2003
865,2003
896,2003
1532,2003
1764,2003
1011,2003
1675,2003
946,2003
966,2003
1489,2003
111,2003
260,2003
265,2003
278,2003
876,2003
1007,2003
91,2003
115,2003
439,2003
1632,2003
681,2003
1785,2003
1490,2003
1723,2003
1714,2003
1837,2003
769,2003
1463,2003
453,2003
1259,2003
1272,2003
223,2003
516,2003
773,2003
794,2003
1650,2003
1729,2003
1732,2003
1780,2003
1816,2003
429,2003
451,2003
1053,2003
840,2003
1713,2003
642,2003
1667,2003
150,2003
397,2003
830,2003
1155,2003
1646,2003
406,2003
1511,2003
815,2003
837,2003
1492,2003
803,2003
925,2003
490,2003
1122,2003
120,2003
897,2003
1652,2003
960,2003
975,2003
179,2003
258,2003
1666,2003
1689,2003
360,2003
1759,2003
1437,2003
1739,2003
380,2003
797,2003
1521,2003
82,2003
436,2003
1767,2003
554,2003
1776,2003
322,2003
1841,2003
1055,2003
1170,2003
348,2003
1585,2003
1598,2003
1507,2003
1660,2003
1516,2003
1484,2003
1139,2003
863,2003
902,2003
200,2003
328,2003
572,2003
576,2003
446,2003
197,2003
1654,2003
1757,2003
587,2003
1303,2003
1705,2003
410,2003
435,2003
1619,2003
1823,2003
59,2003
480,2003
563,2003
1655,2003
801,2003
1284,2003
1094,2003
462,2003
145,2003
426,2003
3,2003
1237,2003
833,2003
199,2003
979,2003
613,2003
1452,2003
557,2003
62,2003
962,2003
27,2003
1711,2003
932,2003
944,2003
1140,2003
1608,2003
460,2003
555,2003
1283,2003
1731,2003
864,2003
998,2003
375,2003
862,2003
683,2003
347,2003
1812,2003
824,2003
104,2003
271,2003
1690,2003
1128,2003
1637,2003
71,2003
1701,2003
1628,2003
542,2003
279,2003
324,2003
195,2003
1688,2003
1244,2003
1239,2003
307,2003
895,2003
1451,2003
1751,2003
790,2003
452,2003
1234,2003
161,2003
441,2003
1137,2003
1051,2003
637,2003
1431,2003
1692,2003
326,2003
964,2003
668,2003
517,2003
106,2003
110,2003
574,2003
655,2003
1033,2003
1695,2003
73,2003
982,2003
1496,2003
46,2003
1181,2003
737,2003
710,2003
1131,2003
883,2003
491,2003
931,2004
105,2004
1116,2004
1029,2004
1637,2004
976,2004
90,2004
1703,2004
434,2004
305,2004
790,2004
854,2004
1529,2004
873,2004
503,2004
430,2004
1283,2004
594,2004
1012,2004
1011,2004
1655,2004
962,2004
926,2004
1514,2004
1051,2004
1131,2004
317,2004
1190,2004
568,2004
233,2004
1701,2004
840,2004
197,2004
774,2004
1650,2004
895,2004
707,2004
2228,2004
379,2004
4346,2004
40,2004
755,2004
898,2004
1172,2004
426,2004
1767,2004
106,2004
1054,2004
1428,2004
453,2004
1598,2004
313,2004
1794,2004
1797,2004
475,2004
1475,2004
273,2004
3720,2004
1628,2004
33,2004
954,2004
510,2004
557,2004
1518,2004
801,2004
1005,2004
199,2004
1833,2004
1574,2004
815,2004
1606,2004
1091,2004
4760,2004
849,2004
1463,2004
1936,2004
1889,2004
436,2004
1946,2004
1053,2004
932,2004
1094,2004
1284,2004
1492,2004
1636,2004
1917,2004
287,2004
1158,2004
1530,2004
1841,2004
1731,2004
1237,2004
737,2004
1181,2004
232,2004
404,2004
743,2004
279,2004
1859,2004
1467,2004
380,2004
2304,2004
601,2004
304,2004
1142,2004
1076,2004
120,2004
1727,2004
998,2004
552,2004
1193,2004
3,2004
7,2004
20,2004
29,2004
30,2004
41,2004
61,2004
63,2004
64,2004
68,2004
69,2004
70,2004
85,2004
91,2004
92,2004
100,2004
107,2004
108,2004
125,2004
133,2004
143,2004
148,2004
150,2004
168,2004
177,2004
180,2004
216,2004
231,2004
237,2004
247,2004
249,2004
253,2004
258,2004
259,2004
267,2004
274,2004
277,2004
299,2004
308,2004
318,2004
324,2004
326,2004
347,2004
348,2004
357,2004
360,2004
361,2004
367,2004
371,2004
394,2004
401,2004
402,2004
413,2004
424,2004
429,2004
435,2004
456,2004
462,2004
467,2004
485,2004
502,2004
511,2004
516,2004
521,2004
532,2004
541,2004
542,2004
551,2004
555,2004
570,2004
572,2004
574,2004
583,2004
599,2004
602,2004
605,2004
612,2004
630,2004
637,2004
642,2004
681,2004
684,2004
686,2004
694,2004
714,2004
718,2004
723,2004
729,2004
732,2004
754,2004
757,2004
769,2004
771,2004
777,2004
780,2004
797,2004
805,2004
823,2004
829,2004
836,2004
844,2004
862,2004
863,2004
871,2004
874,2004
894,2004
904,2004
910,2004
924,2004
930,2004
943,2004
946,2004
961,2004
967,2004
969,2004
979,2004
988,2004
1010,2004
1020,2004
1022,2004
1030,2004
1031,2004
1035,2004
1037,2004
1060,2004
1082,2004
1087,2004
1089,2004
1092,2004
1097,2004
1100,2004
1111,2004
1113,2004
1139,2004
1170,2004
1175,2004
1187,2004
1211,2004
1219,2004
1225,2004
1228,2004
1229,2004
1236,2004
1243,2004
1245,2004
1257,2004
1259,2004
1263,2004
1267,2004
1271,2004
1279,2004
1304,2004
1313,2004
1423,2004
1431,2004
1441,2004
1454,2004
1457,2004
1468,2004
1474,2004
1511,2004
1516,2004
1531,2004
1532,2004
1536,2004
1566,2004
1584,2004
1592,2004
1601,2004
1619,2004
1627,2004
1632,2004
1640,2004
1642,2004
1652,2004
1654,2004
1661,2004
1666,2004
1669,2004
1671,2004
1672,2004
1678,2004
1683,2004
1685,2004
1688,2004
1691,2004
1699,2004
1709,2004
1711,2004
1714,2004
1726,2004
1730,2004
1734,2004
1754,2004
1763,2004
1769,2004
1770,2004
1776,2004
1780,2004
1793,2004
1795,2004
1796,2004
1799,2004
1800,2004
1814,2004
1815,2004
1827,2004
1838,2004
1843,2004
1855,2004
1858,2004
1862,2004
1868,2004
1871,2004
1894,2004
1896,2004
1902,2004
1905,2004
1906,2004
1910,2004
1911,2004
1912,2004
1914,2004
1916,2004
1918,2004
1921,2004
1922,2004
1928,2004
1929,2004
1933,2004
1937,2004
1944,2004
1947,2004
1964,2004
2002,2004
2022,2004
2029,2004
2033,2004
2045,2004
2060,2004
2072,2004
2085,2004
2104,2004
2105,2004
2144,2004
2163,2004
2213,2004
2217,2004
2221,2004
2226,2004
2242,2004
2266,2004
2362,2004
2491,2004
2532,2004
2634,2004
2638,2004
2642,2004
2643,2004
2873,2004
2920,2004
2964,2004
3196,2004
3234,2004
3731,2004
4402,2004
4422,2004
4516,2004
4523,2004
4773,2004
4817,2004
4849,2004
4897,2004
6259,2004
6291,2004
7019,2004
7192,2004
7230,2004
7992,2004
8214,2004
126,2004
1061,2004
576,2004
1881,2004
1895,2004
727,2004
34,2004
35,2004
1694,2004
1924,2004
1603,2004
865,2004
996,2004
647,2004
2150,2004
282,2004
669,2004
837,2004
160,2004
682,2004
2193,2004
617,2004
2080,2004
1164,2004
1676,2004
1195,2004
1127,2004
752,2004
1122,2004
2061,2004
260,2004
507,2004
2355,2004
1221,2004
2119,2004
167,2004
870,2004
984,2004
1848,2004
1877,2004
1932,2004
2111,2004
111,2004
278,2004
517,2004
977,2004
1856,2004
2092,2004
563,2004
915,2004
1759,2004
2170,2004
145,2004
451,2004
1301,2004
1810,2004
952,2004
1813,2004
813,2004
1059,2004
1442,2004
1684,2004
1899,2004
290,2004
134,2004
1864,2004
2015,2004
683,2004
73,2004
2156,2004
1298,2004
1507,2004
1477,2004
643,2004
164,2004
1633,2004
526,2004
948,2004
1064,2004
693,2004
1446,2004
1198,2004
1783,2004
1300,2004
665,2004
115,2004
2236,2004
1903,2004
1913,2004
200,2004
219,2004
439,2004
4635,2004
578,2004
2131,2004
44,2004
1791,2004
1806,2004
1943,2004
1585,2004
975,2004
666,2004
1522,2004
710,2004
564,2004
27,2004
375,2004
1620,2004
902,2004
1452,2004
6166,2004
650,2004
1230,2004
137,2004
1080,2004
921,2004
1295,2004
1880,2004
748,2004
973,2004
2227,2004
1489,2004
1515,2004
1816,2004
1882,2004
1194,2004
1768,2004
490,2004
1542,2004
1663,2004
1128,2004
301,2004
2204,2004
1013,2004
1801,2004
1077,2004
147,2004
803,2004
412,2004
1931,2004
944,2004
739,2004
1239,2004
833,2004
82,2004
329,2004
1802,2004
1852,2004
613,2004
571,2004
1909,2004
1138,2004
1508,2004
1755,2004
161,2004
491,2004
1772,2004
42,2004
1504,2004
225,2004
1310,2004
46,2004
1476,2004
1773,2004
1277,2004
1707,2004
2175,2004
452,2004
1665,2004
814,2004
1527,2004
1653,2004
1303,2004
444,2004
1805,2004
1690,2004
1437,2004
655,2004
206,2004
824,2004
460,2004
1667,2004
104,2004
901,2004
800,2004
234,2004
2047,2004
978,2004
1938,2004
1660,2004
855,2004
573,2004
512,2004
964,2004
389,2004
271,2004
560,2004
1217,2004
773,2004
1137,2004
1751,2004
415,2004
982,2004
3886,2004
788,2004
1462,2004
71,2004
110,2004
60,2004
499,2004
195,2004
668,2004
1757,2004
1571,2004
1546,2004
223,2004
883,2004
1045,2004
4684,2004
1234,2004
1886,2004
1056,2004
1124,2004
715,2004
1496,2004
188,2004
761,2004
1681,2004
1615,2004
446,2004
1695,2004
457,2004
307,2004
1692,2004
1292,2004
535,2004
633,2004
989,2004
1451,2004
1244,2004
1420,2004
105,2005
305,2005
1703,2005
1116,2005
1833,2005
1529,2005
801,2005
430,2005
815,2005
1021,2005
1542,2005
633,2005
503,2005
510,2005
3720,2005
8044,2005
1051,2005
982,2005
110,2005
301,2005
830,2005
453,2005
1124,2005
404,2005
1773,2005
512,2005
964,2005
90,2005
1508,2005
743,2005
1029,2005
147,2005
1943,2005
954,2005
3642,2005
1267,2005
460,2005
1757,2005
568,2005
1637,2005
1628,2005
1277,2005
535,2005
769,2005
4640,2005
642,2005
2658,2005
8619,2005
655,2005
4346,2005
571,2005
4806,2005
967,2005
4886,2005
42,2005
1871,2005
4426,2005
1841,2005
161,2005
4893,2005
2532,2005
232,2005
1005,2005
1295,2005
6428,2005
4849,2005
774,2005
1650,2005
307,2005
475,2005
115,2005
219,2005
1701,2005
1012,2005
375,2005
740,2005
436,2005
1293,2005
823,2005
1514,2005
737,2005
1585,2005
578,2005
1113,2005
4593,2005
1011,2005
976,2005
1128,2005
1089,2005
594,2005
4567,2005
1709,2005
1300,2005
3216,2005
1571,2005
444,2005
1767,2005
1755,2005
1080,2005
921,2005
962,2005
1056,2005
1660,2005
271,2005
29,2005
33,2005
41,2005
44,2005
46,2005
64,2005
68,2005
73,2005
86,2005
91,2005
111,2005
120,2005
125,2005
126,2005
134,2005
143,2005
148,2005
160,2005
164,2005
168,2005
177,2005
195,2005
216,2005
231,2005
233,2005
247,2005
249,2005
260,2005
267,2005
273,2005
278,2005
282,2005
290,2005
296,2005
308,2005
318,2005
322,2005
326,2005
360,2005
361,2005
367,2005
401,2005
402,2005
413,2005
415,2005
429,2005
439,2005
451,2005
459,2005
494,2005
502,2005
507,2005
516,2005
521,2005
526,2005
542,2005
551,2005
555,2005
557,2005
563,2005
570,2005
572,2005
583,2005
599,2005
602,2005
605,2005
612,2005
630,2005
650,2005
665,2005
681,2005
682,2005
684,2005
693,2005
714,2005
727,2005
729,2005
752,2005
754,2005
773,2005
780,2005
794,2005
800,2005
805,2005
813,2005
829,2005
836,2005
842,2005
844,2005
865,2005
872,2005
874,2005
897,2005
902,2005
904,2005
910,2005
930,2005
946,2005
948,2005
972,2005
979,2005
1007,2005
